id,usuario,fecha,texto,texto_limpio,categoria,puntuacion
581,,2026-06-17,"2,0448E+18 Rocío ?? ???? Ustedes tienen el poder hagan historia mundial, es un insulto a todos los votantes, con la maquinaria zurda ha pisoteado la voluntad popular, está muy bien tu posición demuestra convicción y amor al #Peru #EleccionesPerú2026 #Fraude 16/04/2026 10:39 0 0 0 1 0 47 No Conozco Otro Caudillo que la Constitución, Amo la vida, libertad, respeto, justicia e igualdad, Dios siempre conmigo, mi adoración mi familia y mi PERÚ?????? FALSO 21/06/2014 23:52 Lima, Peru 1163 468 46839 9099 39998 FALSO FALSO",2 0448e 18 rocío ustedes tienen el poder hagan historia mundial es un insulto a todos los votantes con la maquinaria zurda ha pisoteado la voluntad popular está muy bien tu posición demuestra convicción y amor al peru eleccionesperú2026 fraude 16 04 2026 10 39 0 0 0 1 0 47 no conozco otro caudillo que la constitución amo la vida libertad respeto justicia e igualdad dios siempre conmigo mi adoración mi familia y mi perú falso 21 06 2014 23 52 lima peru 1163 468 46839 9099 39998 falso falso,negativo,-0.022
596,,2026-06-17,"2,04492E+18 Daniel Huapaya "" Y hablan de """"caviares""""¿? Que miserables"" 16/04/2026 18:06 0 0 0 3 0 10 un caminante en el camino FALSO 26/02/2012 1:46 Lima - Perú 17 121 17452 30 3025 FALSO FALSO",2 04492e 18 daniel huapaya y hablan de caviares que miserables 16 04 2026 18 06 0 0 0 3 0 10 un caminante en el camino falso 26 02 2012 1 46 lima perú 17 121 17452 30 3025 falso falso,negativo,-0.7143
599,,2026-06-17,"2,04486E+18 Hija-DeSastre Amigo no es la densidad poblacional. No estoy cuestionado número de votos ni quién tiene más o menos. Estoy hablando de representación política territorial. 16/04/2026 14:23 1 0 0 6 0 99 Corredora, montañista, atea pero respeto la libertad religiosa, luriganchina, 1/2 rimense, con gatijos. FALSO 10/05/2014 16:38 Lima, Peru 298 55 137862 2146 44952 FALSO FALSO",2 04486e 18 hija desastre amigo no es la densidad poblacional no estoy cuestionado número de votos ni quién tiene más o menos estoy hablando de representación política territorial 16 04 2026 14 23 1 0 0 6 0 99 corredora montañista atea pero respeto la libertad religiosa luriganchina 1 2 rimense con gatijos falso 10 05 2014 16 38 lima peru 298 55 137862 2146 44952 falso falso,negativo,-0.4348
601,,2026-06-17,"2,04485E+18 Hija-DeSastre Sigues sin entender el concepto de representatividad política. 16/04/2026 13:50 0 0 0 2 0 11 Corredora, montañista, atea pero respeto la libertad religiosa, luriganchina, 1/2 rimense, con gatijos. FALSO 10/05/2014 16:38 Lima, Peru 298 55 137862 2146 44952 FALSO FALSO",2 04485e 18 hija desastre sigues sin entender el concepto de representatividad política 16 04 2026 13 50 0 0 0 2 0 11 corredora montañista atea pero respeto la libertad religiosa luriganchina 1 2 rimense con gatijos falso 10 05 2014 16 38 lima peru 298 55 137862 2146 44952 falso falso,negativo,-0.566
603,,2026-06-17,"2,04484E+18 Vitty Alva "" Si tú lo defiendes, claro que se iría preso.",2 04484e 18 vitty alva si tú lo defiendes claro que se iría preso,negativo,-1.4286
618,,2026-06-17,"2,04482E+18 Hija-DeSastre Pero te he dicho justo eso. TODOS los votos vengan de donde vengan son válidos (y gana el que suma más votos en total, obvio). Pero no hablo de eso sino de representatividad política. Son dos conceptos distintos. 16/04/2026 11:41 0 0 0 2 0 23 Corredora, montañista, atea pero respeto la libertad religiosa, luriganchina, 1/2 rimense, con gatijos. FALSO 10/05/2014 16:38 Lima, Peru 298 55 137862 2146 44952 FALSO FALSO",2 04482e 18 hija desastre pero te he dicho justo eso todos los votos vengan de donde vengan son válidos y gana el que suma más votos en total obvio pero no hablo de eso sino de representatividad política son dos conceptos distintos 16 04 2026 11 41 0 0 0 2 0 23 corredora montañista atea pero respeto la libertad religiosa luriganchina 1 2 rimense con gatijos falso 10 05 2014 16 38 lima peru 298 55 137862 2146 44952 falso falso,negativo,-0.3614
619,,2026-06-17,"2,04482E+18 ttt_sapo_eres XD 16/04/2026 11:40 0 0 0 3 0 78 FALSO 18/04/2021 17:04 Lima, Peru 21 517 3914 11 280 FALSO FALSO",2 04482e 18 ttt sapo eres xd 16 04 2026 11 40 0 0 0 3 0 78 falso 18 04 2021 17 04 lima peru 21 517 3914 11 280 falso falso,negativo,-0.6061
624,,2026-06-17,"Peruana?? DETESTO A LOS TERRUCOS HDP¡¡"" VERDADERO 09/01/2022 13:34 Peru, IN 3103 3005 5123 5330 18511 FALSO FALSO",peruana detesto a los terrucos hdp verdadero 09 01 2022 13 34 peru in 3103 3005 5123 5330 18511 falso falso,muy negativo,-2.381
625,,2026-06-17,"2,04481E+18 Hija-DeSastre Yo no estoy hablando de votaciones. Los votos valen lo mismo vengan de donde vengan y gana el que suma más. Estoy hablado de representatividad política a nivel nacional. Son dos conceptos distintos. 16/04/2026 11:12 0 0 0 6 0 138 Corredora, montañista, atea pero respeto la libertad religiosa, luriganchina, 1/2 rimense, con gatijos. FALSO 10/05/2014 16:38 Lima, Peru 298 55 137862 2146 44952 FALSO FALSO",2 04481e 18 hija desastre yo no estoy hablando de votaciones los votos valen lo mismo vengan de donde vengan y gana el que suma más estoy hablado de representatividad política a nivel nacional son dos conceptos distintos 16 04 2026 11 12 0 0 0 6 0 138 corredora montañista atea pero respeto la libertad religiosa luriganchina 1 2 rimense con gatijos falso 10 05 2014 16 38 lima peru 298 55 137862 2146 44952 falso falso,negativo,-0.3846
626,,2026-06-17,"2,04481E+18 Hija-DeSastre Los votos de cada ciudadano, sean de donde sean, tienen la misma validez. Pero que un candidato (ya sea Aliaga o Nieto) tenga sus votos concentrados en una sola región, le resta representatividad política. En ese sentido Fujimori como Sanchez tienen más representatividad nacional 16/04/2026 11:12 1 0 0 2 0 128 Corredora, montañista, atea pero respeto la libertad religiosa, luriganchina, 1/2 rimense, con gatijos. FALSO 10/05/2014 16:38 Lima, Peru 298 55 137862 2146 44952 FALSO FALSO",2 04481e 18 hija desastre los votos de cada ciudadano sean de donde sean tienen la misma validez pero que un candidato ya sea aliaga o nieto tenga sus votos concentrados en una sola región le resta representatividad política en ese sentido fujimori como sanchez tienen más representatividad nacional 16 04 2026 11 12 1 0 0 2 0 128 corredora montañista atea pero respeto la libertad religiosa luriganchina 1 2 rimense con gatijos falso 10 05 2014 16 38 lima peru 298 55 137862 2146 44952 falso falso,negativo,-0.3371
627,,2026-06-17,"2,04481E+18 RBahamut Esta mal lo que pone. Para empezar estas poniendo territorios, pero las votaciones se miden por población. Lima es 1/3 de la poblacion del Perú, te guste o no. 16/04/2026 11:03 1 0 0 6 0 166 ???? FALSO 29/08/2011 11:59 Lima, Perú 216 1200 4657 258 11123 FALSO FALSO",2 04481e 18 rbahamut esta mal lo que pone para empezar estas poniendo territorios pero las votaciones se miden por población lima es 1 3 de la poblacion del perú te guste o no 16 04 2026 11 03 1 0 0 6 0 166 falso 29 08 2011 11 59 lima perú 216 1200 4657 258 11123 falso falso,negativo,-0.3333
649,,2026-06-17,"2,0448E+18 Alberto Prefiero alguien con estudios ladrón a alguien sin estudios ladrón. O crees que los que no tienen estudios no van a robar a lo grande si se les presenta la oportunidad? Al menos el ratero con estudios hace algo. Un ratero sin estudios aparte de robar entorpece las cosas. 16/04/2026 10:22 3 0 0 10 0 112 Democracia. FALSO 14/07/2009 1:45 287 119 2966 51 196330 FALSO FALSO",2 0448e 18 alberto prefiero alguien con estudios ladrón a alguien sin estudios ladrón o crees que los que no tienen estudios no van a robar a lo grande si se les presenta la oportunidad al menos el ratero con estudios hace algo un ratero sin estudios aparte de robar entorpece las cosas 16 04 2026 10 22 3 0 0 10 0 112 democracia falso 14 07 2009 1 45 287 119 2966 51 196330 falso falso,negativo,-1.2821
660,,2026-06-17,"2,04479E+18 melonconsalsa qué asco tu comentario. Un ratero, aprovechado, vividor del estado además de libidinoso y probable violador. Eso te representa? 16/04/2026 10:02 2 0 0 2 0 40 """"""Después de todo, todo ha sido nada,",2 04479e 18 melonconsalsa qué asco tu comentario un ratero aprovechado vividor del estado además de libidinoso y probable violador eso te representa 16 04 2026 10 02 2 0 0 2 0 40 después de todo todo ha sido nada,negativo,-1.2195
668,,2026-06-17,"2,04479E+18 ???????????? ??. ?????????? Ni lo van a vacar. Con ANTAURO al lado como gobernador en la sombra (ni la sombra porque esta a plena vista)llama a paramilitares y militares y se fregó el Perú . #EleccionesPerú2026 16/04/2026 9:41 0 0 0 3 0 188 ???????? World Stars?// ?? FALSO 23/05/2023 17:10 40 10 20819 150 5800 FALSO FALSO",2 04479e 18 ni lo van a vacar con antauro al lado como gobernador en la sombra ni la sombra porque esta a plena vista llama a paramilitares y militares y se fregó el perú eleccionesperú2026 16 04 2026 9 41 0 0 0 3 0 188 world stars falso 23 05 2023 17 10 40 10 20819 150 5800 falso falso,negativo,-0.4839
671,,2026-06-17,"(Mi problema es que no sé rendirme fácilmente)."" FALSO 04/10/2011 13:46 Lima, Peru 189 280 9293 3372 24242 FALSO FALSO",mi problema es que no sé rendirme fácilmente falso 04 10 2011 13 46 lima peru 189 280 9293 3372 24242 falso falso,negativo,-0.8696
672,,2026-06-17,"2,04479E+18 Castor El culpable fue RLA. Lo que hizo Jerí no era casual de vacancia ni mucho menos censura. Fue un grosero error político, ya que buena parte de su base electoral hubiese preferido que él continuase hasta julio. Y reveló todo esto la falta de experiencia y contención de RLA. 16/04/2026 9:35 0 0 0 2 0 73 FALSO 11/05/2022 10:44 100 491 188447 24 3876 FALSO FALSO",2 04479e 18 castor el culpable fue rla lo que hizo jerí no era casual de vacancia ni mucho menos censura fue un grosero error político ya que buena parte de su base electoral hubiese preferido que él continuase hasta julio y reveló todo esto la falta de experiencia y contención de rla 16 04 2026 9 35 0 0 0 2 0 73 falso 11 05 2022 10 44 100 491 188447 24 3876 falso falso,negativo,-0.2597
